nr,nazwa,pp,numberOfSeeds,seeds,totalNumberOfSeeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
4,12,0.1,16,"[125, 241, 297, 600, 792, 798, 806, 824, 864, 877, 903, 914, 920, 1087, 413, 694]",256,1133,46,0,715,63.10679611650486,[],2
4,12,0.1,16,"[7, 95, 194, 443, 545, 735, 921, 1023, 277, 599, 639, 648, 752, 874, 76, 124]",272,1133,47,3,734,64.783759929391,[],2
4,12,0.1,16,"[7, 95, 194, 443, 545, 735, 921, 1023, 277, 599, 639, 648, 752, 874, 76, 124]",272,1133,48,1,735,64.87202118270079,[],2
4,12,0.1,16,"[7, 95, 194, 443, 545, 735, 921, 1023, 277, 599, 639, 648, 752, 874, 76, 124]",272,1133,49,0,735,64.87202118270079,[],2
4,12,0.1,16,"[42, 113, 147, 233, 564, 740, 923, 934, 884, 284, 299, 372, 454, 516, 649, 982]",288,1133,50,0,751,66.28420123565755,[],2
4,12,0.1,16,"[122, 1035, 439, 772, 1108, 576, 1131, 924, 830, 926, 714, 319, 822, 422, 179, 866]",304,1133,51,0,767,67.69638128861429,[],2
4,12,0.1,16,"[173, 464, 515, 718, 913, 615, 775, 101, 1117, 1106, 952, 427, 1111, 246, 1020, 737]",320,1133,52,0,783,69.10856134157105,[],2
4,12,0.1,16,"[1126, 25, 900, 654, 1092, 219, 83, 981, 619, 539, 619, 569, 673, 838, 885, 1071]",335,1133,53,0,798,70.43248014121801,[],2
4,12,0.1,16,"[292, 716, 447, 550, 341, 487, 983, 702, 493, 1013, 726, 672, 1047, 1073, 703, 1102]",351,1133,54,0,814,71.84466019417476,[],2
6,12,0.1,1,[104],1,1133,1,8,9,0.7943512797881729,[],2
6,12,0.1,1,[104],1,1133,2,20,29,2.559576345984113,[],2
6,12,0.1,1,[104],1,1133,3,33,62,5.472197705207414,[],2
6,12,0.1,1,[104],1,1133,4,46,108,9.532215357458076,[],2
6,12,0.1,1,[104],1,1133,5,56,164,14.474845542806708,[],2
6,12,0.1,1,[104],1,1133,6,54,218,19.240953221535744,[],2
6,12,0.1,1,[104],1,1133,7,39,257,22.68314210061783,[],2
6,12,0.1,1,[104],1,1133,8,30,287,25.330979699911737,[],2
6,12,0.1,1,[104],1,1133,9,13,300,26.478375992939103,[],2
6,12,0.1,1,[104],1,1133,10,5,305,26.919682259488088,[],2
6,12,0.1,1,[104],1,1133,11,1,306,27.007943512797883,[],2
6,12,0.1,1,[104],1,1133,12,0,306,27.007943512797883,[],2
6,12,0.1,1,[23],2,1133,13,0,307,27.09620476610768,[],2
6,12,0.1,1,[133],3,1133,14,3,311,27.449249779346868,[],2
6,12,0.1,1,[133],3,1133,15,4,315,27.802294792586054,[],2
6,12,0.1,1,[133],3,1133,16,4,319,28.155339805825243,[],2
6,12,0.1,1,[133],3,1133,17,0,319,28.155339805825243,[],2
6,12,0.1,1,[433],4,1133,18,0,320,28.243601059135038,[],2
6,12,0.1,1,[13],5,1133,19,0,321,28.331862312444837,[],2
6,12,0.1,1,[182],6,1133,20,1,323,28.508384819064432,[],2
6,12,0.1,1,[182],6,1133,21,4,327,28.86142983230362,[],2
6,12,0.1,1,[182],6,1133,22,2,329,29.037952338923212,[],2
6,12,0.1,1,[182],6,1133,23,2,331,29.21447484554281,[],2
6,12,0.1,1,[182],6,1133,24,0,331,29.21447484554281,[],2
6,12,0.1,1,[68],7,1133,25,0,332,29.302736098852606,[],2
6,12,0.1,1,[340],8,1133,26,1,334,29.479258605472197,[],2
6,12,0.1,1,[340],8,1133,27,3,337,29.74404236540159,[],2
6,12,0.1,1,[340],8,1133,28,5,342,30.185348631950575,[],2
6,12,0.1,1,[340],8,1133,29,6,348,30.71491615180936,[],2
6,12,0.1,1,[340],8,1133,30,3,351,30.979699911738745,[],2
6,12,0.1,1,[340],8,1133,31,4,355,31.332744924977934,[],2
6,12,0.1,1,[340],8,1133,32,1,356,31.42100617828773,[],2
6,12,0.1,1,[340],8,1133,33,0,356,31.42100617828773,[],2
6,12,0.1,1,[375],9,1133,34,0,357,31.509267431597525,[],2
6,12,0.1,1,[139],10,1133,35,2,360,31.77405119152692,[],2
6,12,0.1,1,[139],10,1133,36,0,360,31.77405119152692,[],2
6,12,0.1,1,[57],11,1133,37,0,361,31.862312444836714,[],2
6,12,0.1,1,[482],12,1133,38,0,362,31.950573698146513,[],2
6,12,0.1,1,[9],13,1133,39,1,364,32.12709620476611,[],2
6,12,0.1,1,[9],13,1133,40,1,365,32.21535745807591,[],2
6,12,0.1,1,[9],13,1133,41,0,365,32.21535745807591,[],2
6,12,0.1,1,[298],14,1133,42,0,366,32.3036187113857,[],2
6,12,0.1,1,[366],15,1133,43,3,370,32.65666372462489,[],2
6,12,0.1,1,[366],15,1133,44,5,375,33.097969991173876,[],2
6,12,0.1,1,[366],15,1133,45,1,376,33.18623124448367,[],2
6,12,0.1,1,[366],15,1133,46,0,376,33.18623124448367,[],2
6,12,0.1,1,[597],16,1133,47,0,377,33.27449249779347,[],2
6,12,0.1,1,[89],17,1133,48,2,380,33.53927625772286,[],2
6,12,0.1,1,[89],17,1133,49,2,382,33.71579876434245,[],2
6,12,0.1,1,[89],17,1133,50,0,382,33.71579876434245,[],2
6,12,0.1,1,[302],18,1133,51,0,383,33.80406001765225,[],2
6,12,0.1,1,[55],19,1133,52,1,385,33.980582524271846,[],2
6,12,0.1,1,[55],19,1133,53,1,386,34.06884377758164,[],2
6,12,0.1,1,[55],19,1133,54,0,386,34.06884377758164,[],2
6,12,0.1,1,[312],20,1133,55,0,387,34.15710503089144,[],2
6,12,0.1,1,[756],21,1133,56,2,390,34.42188879082083,[],2
6,12,0.1,1,[756],21,1133,57,3,393,34.68667255075022,[],2
6,12,0.1,1,[756],21,1133,58,2,395,34.863195057369815,[],2
6,12,0.1,1,[756],21,1133,59,0,395,34.863195057369815,[],2
6,12,0.1,1,[130],22,1133,60,0,396,34.95145631067961,[],2
6,12,0.1,2,"[104, 22]",2,1133,1,11,13,1.1473962930273611,[],2
6,12,0.1,2,"[104, 22]",2,1133,2,24,37,3.265666372462489,[],2
6,12,0.1,2,"[104, 22]",2,1133,3,34,71,6.2665489849955875,[],2
6,12,0.1,2,"[104, 22]",2,1133,4,53,124,10.944395410414828,[],2
6,12,0.1,2,"[104, 22]",2,1133,5,59,183,16.15180935569285,[],2
6,12,0.1,2,"[104, 22]",2,1133,6,45,228,20.123565754633717,[],2
6,12,0.1,2,"[104, 22]",2,1133,7,37,265,23.389232127096204,[],2
6,12,0.1,2,"[104, 22]",2,1133,8,22,287,25.330979699911737,[],2
6,12,0.1,2,"[104, 22]",2,1133,9,13,300,26.478375992939103,[],2
6,12,0.1,2,"[104, 22]",2,1133,10,5,305,26.919682259488088,[],2
6,12,0.1,2,"[104, 22]",2,1133,11,1,306,27.007943512797883,[],2
6,12,0.1,2,"[104, 22]",2,1133,12,0,306,27.007943512797883,[],2
6,12,0.1,2,"[23, 133]",4,1133,13,0,308,27.184466019417474,[],2
6,12,0.1,2,"[433, 13]",6,1133,14,5,315,27.802294792586054,[],2
6,12,0.1,2,"[433, 13]",6,1133,15,6,321,28.331862312444837,[],2
6,12,0.1,2,"[433, 13]",6,1133,16,3,324,28.596646072374227,[],2
6,12,0.1,2,"[433, 13]",6,1133,17,2,326,28.773168578993825,[],2
6,12,0.1,2,"[433, 13]",6,1133,18,2,328,28.949691085613416,[],2
6,12,0.1,2,"[433, 13]",6,1133,19,0,328,28.949691085613416,[],2
6,12,0.1,2,"[182, 68]",8,1133,20,0,330,29.126213592233007,[],2
6,12,0.1,2,"[340, 375]",10,1133,21,3,335,29.567519858781992,[],2
6,12,0.1,2,"[340, 375]",10,1133,22,5,340,30.008826125330977,[],2
6,12,0.1,2,"[340, 375]",10,1133,23,5,345,30.450132391879965,[],2
6,12,0.1,2,"[340, 375]",10,1133,24,6,351,30.979699911738745,[],2
6,12,0.1,2,"[340, 375]",10,1133,25,3,354,31.24448367166814,[],2
6,12,0.1,2,"[340, 375]",10,1133,26,4,358,31.597528684907328,[],2
6,12,0.1,2,"[340, 375]",10,1133,27,1,359,31.685789938217123,[],2
6,12,0.1,2,"[340, 375]",10,1133,28,0,359,31.685789938217123,[],2
6,12,0.1,2,"[139, 57]",12,1133,29,0,361,31.862312444836714,[],2
6,12,0.1,2,"[482, 9]",14,1133,30,0,363,32.038834951456316,[],2
6,12,0.1,2,"[298, 366]",16,1133,31,2,367,32.3918799646955,[],2
6,12,0.1,2,"[298, 366]",16,1133,32,6,373,32.92144748455428,[],2
6,12,0.1,2,"[298, 366]",16,1133,33,3,376,33.18623124448367,[],2
6,12,0.1,2,"[298, 366]",16,1133,34,0,376,33.18623124448367,[],2
6,12,0.1,2,"[597, 89]",18,1133,35,0,378,33.36275375110326,[],2
6,12,0.1,2,"[302, 55]",20,1133,36,4,384,33.89232127096205,[],2
6,12,0.1,2,"[302, 55]",20,1133,37,1,385,33.980582524271846,[],2
6,12,0.1,2,"[302, 55]",20,1133,38,1,386,34.06884377758164,[],2
6,12,0.1,2,"[302, 55]",20,1133,39,0,386,34.06884377758164,[],2
6,12,0.1,2,"[312, 756]",22,1133,40,0,388,34.24536628420123,[],2
6,12,0.1,2,"[130, 426]",24,1133,41,4,394,34.77493380406001,[],2
6,12,0.1,2,"[130, 426]",24,1133,42,7,401,35.392762577228595,[],2
6,12,0.1,2,"[130, 426]",24,1133,43,4,405,35.745807590467784,[],2
6,12,0.1,2,"[130, 426]",24,1133,44,4,409,36.09885260370697,[],2
6,12,0.1,2,"[130, 426]",24,1133,45,0,409,36.09885260370697,[],2
6,12,0.1,2,"[553, 72]",26,1133,46,0,411,36.27537511032657,[],2
6,12,0.1,2,"[572, 212]",28,1133,47,2,415,36.62842012356575,[],2
6,12,0.1,2,"[572, 212]",28,1133,48,2,417,36.80494263018535,[],2
6,12,0.1,2,"[572, 212]",28,1133,49,2,419,36.98146513680494,[],2
6,12,0.1,2,"[572, 212]",28,1133,50,2,421,37.15798764342454,[],2
6,12,0.1,2,"[572, 212]",28,1133,51,0,421,37.15798764342454,[],2
6,12,0.1,2,"[531, 1004]",30,1133,52,0,423,37.33451015004413,[],2
6,12,0.1,2,"[50, 848]",32,1133,53,3,428,37.775816416593116,[],2
6,12,0.1,2,"[50, 848]",32,1133,54,1,429,37.86407766990291,[],2
6,12,0.1,2,"[50, 848]",32,1133,55,1,430,37.95233892321271,[],2
6,12,0.1,2,"[50, 848]",32,1133,56,2,432,38.128861429832305,[],2
6,12,0.1,2,"[50, 848]",32,1133,57,0,432,38.128861429832305,[],2
6,12,0.1,2,"[26, 484]",34,1133,58,0,434,38.305383936451896,[],2
6,12,0.1,2,"[255, 975]",36,1133,59,0,436,38.48190644307149,[],2
6,12,0.1,2,"[157, 485]",38,1133,60,4,442,39.01147396293027,[],2
6,12,0.1,2,"[157, 485]",38,1133,61,2,444,39.187996469549866,[],2
6,12,0.1,2,"[157, 485]",38,1133,62,0,444,39.187996469549866,[],2
6,12,0.1,2,"[367, 463]",40,1133,63,0,446,39.364518976169464,[],2
6,12,0.1,2,"[1068, 91]",42,1133,64,1,449,39.62930273609885,[],2
6,12,0.1,2,"[1068, 91]",42,1133,65,1,450,39.71756398940865,[],2
6,12,0.1,2,"[1068, 91]",42,1133,66,2,452,39.894086496028244,[],2
6,12,0.1,2,"[1068, 91]",42,1133,67,1,453,39.98234774933805,[],2
6,12,0.1,2,"[1068, 91]",42,1133,68,1,454,40.07060900264784,[],2
6,12,0.1,2,"[1068, 91]",42,1133,69,0,454,40.07060900264784,[],2
6,12,0.1,2,"[417, 66]",44,1133,70,0,456,40.24713150926743,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,1,23,27,2.383053839364519,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,2,32,59,5.207413945278023,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,3,46,105,9.267431597528685,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,4,56,161,14.210061782877318,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,5,52,213,18.79964695498676,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,6,43,256,22.594880847308033,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,7,22,278,24.536628420123566,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,8,14,292,25.77228596646072,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,9,10,302,26.654898499558694,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,10,3,305,26.919682259488088,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,11,1,306,27.007943512797883,[],2
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,12,0,306,27.007943512797883,[],2
6,12,0.1,4,"[23, 133, 433, 13]",8,1133,13,0,310,27.360988526037072,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,14,6,320,28.243601059135038,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,15,14,334,29.479258605472197,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,16,8,342,30.185348631950575,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,17,6,348,30.71491615180936,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,18,6,354,31.24448367166814,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,19,4,358,31.597528684907328,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,20,1,359,31.685789938217123,[],2
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,21,0,359,31.685789938217123,[],2
6,12,0.1,4,"[139, 57, 482, 9]",16,1133,22,0,363,32.038834951456316,[],2
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,23,2,369,32.568402471315096,[],2
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,24,10,379,33.451015004413065,[],2
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,25,3,382,33.71579876434245,[],2
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,26,0,382,33.71579876434245,[],2
6,12,0.1,4,"[302, 55, 312, 756]",24,1133,27,0,386,34.06884377758164,[],2
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,28,5,395,34.863195057369815,[],2
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,29,10,405,35.745807590467784,[],2
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,30,4,409,36.09885260370697,[],2
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,31,4,413,36.45189761694616,[],2
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,32,0,413,36.45189761694616,[],2
6,12,0.1,4,"[572, 212, 531, 1004]",32,1133,33,0,417,36.80494263018535,[],2
6,12,0.1,4,"[50, 848, 26, 484]",36,1133,34,5,426,37.59929390997352,[],2
6,12,0.1,4,"[50, 848, 26, 484]",36,1133,35,3,429,37.86407766990291,[],2
6,12,0.1,4,"[50, 848, 26, 484]",36,1133,36,3,432,38.128861429832305,[],2
6,12,0.1,4,"[50, 848, 26, 484]",36,1133,37,2,434,38.305383936451896,[],2
6,12,0.1,4,"[50, 848, 26, 484]",36,1133,38,0,434,38.305383936451896,[],2
6,12,0.1,4,"[255, 975, 157, 485]",40,1133,39,0,438,38.658428949691086,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,40,4,446,39.364518976169464,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,41,4,450,39.71756398940865,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,42,2,452,39.894086496028244,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,43,1,453,39.98234774933805,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,44,1,454,40.07060900264784,[],2
6,12,0.1,4,"[367, 463, 1068, 91]",44,1133,45,0,454,40.07060900264784,[],2
6,12,0.1,4,"[417, 66, 698, 381]",48,1133,46,0,458,40.42365401588703,[],2
6,12,0.1,4,"[120, 847, 567, 869]",52,1133,47,1,463,40.86496028243601,[],2
6,12,0.1,4,"[120, 847, 567, 869]",52,1133,48,1,464,40.95322153574581,[],2
6,12,0.1,4,"[120, 847, 567, 869]",52,1133,49,1,465,41.04148278905561,[],2
6,12,0.1,4,"[120, 847, 567, 869]",52,1133,50,2,467,41.2180052956752,[],2
6,12,0.1,4,"[120, 847, 567, 869]",52,1133,51,0,467,41.2180052956752,[],2
6,12,0.1,4,"[730, 660, 114, 198]",56,1133,52,0,471,41.57105030891439,[],2
6,12,0.1,4,"[633, 479, 188, 431]",60,1133,53,0,475,41.924095322153576,[],2
6,12,0.1,4,"[322, 391, 100, 450]",64,1133,54,1,480,42.36540158870256,[],2
6,12,0.1,4,"[322, 391, 100, 450]",64,1133,55,2,482,42.54192409532215,[],2
6,12,0.1,4,"[322, 391, 100, 450]",64,1133,56,1,483,42.63018534863195,[],2
6,12,0.1,4,"[322, 391, 100, 450]",64,1133,57,0,483,42.63018534863195,[],2
6,12,0.1,4,"[58, 409, 146, 852]",68,1133,58,0,487,42.983230361871136,[],2
6,12,0.1,4,"[907, 238, 289, 490]",72,1133,59,4,495,43.689320388349515,[],2
6,12,0.1,4,"[907, 238, 289, 490]",72,1133,60,2,497,43.865842894969106,[],2
6,12,0.1,4,"[907, 238, 289, 490]",72,1133,61,0,497,43.865842894969106,[],2
6,12,0.1,4,"[871, 747, 994, 657]",76,1133,62,0,501,44.2188879082083,[],2
6,12,0.1,4,"[185, 522, 117, 394]",80,1133,63,4,509,44.92497793468667,[],2
6,12,0.1,4,"[185, 522, 117, 394]",80,1133,64,0,509,44.92497793468667,[],2
6,12,0.1,4,"[785, 807, 376, 1008]",84,1133,65,0,513,45.27802294792586,[],2
6,12,0.1,4,"[854, 350, 237, 349]",88,1133,66,1,518,45.71932921447485,[],2
6,12,0.1,4,"[854, 350, 237, 349]",88,1133,67,0,518,45.71932921447485,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,1,38,46,4.060017652250663,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,2,49,95,8.384819064430715,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,3,59,154,13.592233009708737,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,4,55,209,18.446601941747574,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,5,41,250,22.06531332744925,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,6,28,278,24.536628420123566,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,7,17,295,26.037069726390115,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,8,6,301,26.5666372462489,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,9,4,305,26.919682259488088,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,10,1,306,27.007943512797883,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,11,0,306,27.007943512797883,[],2
6,12,0.1,8,"[23, 133, 433, 13, 182, 68, 340, 375]",16,1133,12,0,314,27.714033539276254,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,13,12,334,29.479258605472197,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,14,23,357,31.509267431597525,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,15,12,369,32.568402471315096,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,16,5,374,33.00970873786408,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,17,4,378,33.36275375110326,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,18,1,379,33.451015004413065,[],2
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,19,0,379,33.451015004413065,[],2
6,12,0.1,8,"[89, 302, 55, 312, 756, 130, 426, 553]",32,1133,20,0,387,34.15710503089144,[],2
6,12,0.1,8,"[72, 572, 212, 499, 531, 1004, 50, 848]",40,1133,21,15,410,36.18711385701677,[],2
6,12,0.1,8,"[72, 572, 212, 499, 531, 1004, 50, 848]",40,1133,22,10,420,37.06972639011474,[],2
6,12,0.1,8,"[72, 572, 212, 499, 531, 1004, 50, 848]",40,1133,23,8,428,37.775816416593116,[],2
6,12,0.1,8,"[72, 572, 212, 499, 531, 1004, 50, 848]",40,1133,24,4,432,38.128861429832305,[],2
6,12,0.1,8,"[72, 572, 212, 499, 531, 1004, 50, 848]",40,1133,25,0,432,38.128861429832305,[],2
6,12,0.1,8,"[26, 484, 255, 975, 157, 485, 367, 463]",48,1133,26,0,440,38.83495145631068,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,27,5,453,39.98234774933805,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,28,5,458,40.42365401588703,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,29,3,461,40.68843777581642,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,30,3,464,40.95322153574581,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,31,1,465,41.04148278905561,[],2
6,12,0.1,8,"[1068, 91, 417, 66, 698, 381, 120, 847]",56,1133,32,0,465,41.04148278905561,[],2
6,12,0.1,8,"[567, 869, 730, 660, 114, 198, 633, 479]",64,1133,33,0,473,41.74757281553398,[],2
6,12,0.1,8,"[188, 431, 322, 391, 100, 450, 58, 409]",72,1133,34,0,481,42.453662842012356,[],2
6,12,0.1,8,"[146, 852, 907, 238, 289, 490, 871, 747]",80,1133,35,6,495,43.689320388349515,[],2
6,12,0.1,8,"[146, 852, 907, 238, 289, 490, 871, 747]",80,1133,36,7,502,44.3071491615181,[],2
6,12,0.1,8,"[146, 852, 907, 238, 289, 490, 871, 747]",80,1133,37,0,502,44.3071491615181,[],2
6,12,0.1,8,"[994, 657, 185, 522, 117, 394, 785, 807]",88,1133,38,0,510,45.01323918799647,[],2
6,12,0.1,8,"[376, 1008, 854, 350, 237, 349, 406, 656]",96,1133,39,2,520,45.89585172109444,[],2
6,12,0.1,8,"[376, 1008, 854, 350, 237, 349, 406, 656]",96,1133,40,0,520,45.89585172109444,[],2
6,12,0.1,8,"[823, 314, 106, 247, 635, 123, 709, 465]",104,1133,41,0,528,46.601941747572816,[],2
6,12,0.1,8,"[1034, 325, 1000, 889, 221, 201, 568, 601]",112,1133,42,5,541,47.74933804060018,[],2
6,12,0.1,8,"[1034, 325, 1000, 889, 221, 201, 568, 601]",112,1133,43,2,543,47.92586054721977,[],2
6,12,0.1,8,"[1034, 325, 1000, 889, 221, 201, 568, 601]",112,1133,44,1,544,48.014121800529566,[],2
6,12,0.1,8,"[1034, 325, 1000, 889, 221, 201, 568, 601]",112,1133,45,0,544,48.014121800529566,[],2
6,12,0.1,8,"[121, 476, 223, 670, 883, 956, 461, 987]",120,1133,46,0,552,48.720211827007944,[],2
6,12,0.1,8,"[444, 256, 296, 78, 126, 880, 480, 424]",128,1133,47,1,561,49.51456310679612,[],2
6,12,0.1,8,"[444, 256, 296, 78, 126, 880, 480, 424]",128,1133,48,3,564,49.77934686672551,[],2
6,12,0.1,8,"[444, 256, 296, 78, 126, 880, 480, 424]",128,1133,49,0,564,49.77934686672551,[],2
6,12,0.1,8,"[186, 1079, 432, 808, 949, 144, 1086, 361]",136,1133,50,0,572,50.48543689320388,[],2
6,12,0.1,8,"[1077, 222, 264, 902, 980, 455, 456, 867]",144,1133,51,2,582,51.36804942630185,[],2
6,12,0.1,8,"[1077, 222, 264, 902, 980, 455, 456, 867]",144,1133,52,2,584,51.54457193292144,[],2
6,12,0.1,8,"[1077, 222, 264, 902, 980, 455, 456, 867]",144,1133,53,1,585,51.63283318623124,[],2
6,12,0.1,8,"[1077, 222, 264, 902, 980, 455, 456, 867]",144,1133,54,0,585,51.63283318623124,[],2
6,12,0.1,8,"[565, 770, 592, 674, 901, 1052, 87, 552]",152,1133,55,0,593,52.338923212709624,[],2
6,12,0.1,8,"[368, 978, 196, 811, 154, 668, 97, 930]",160,1133,56,1,602,53.1332744924978,[],2
6,12,0.1,8,"[368, 978, 196, 811, 154, 668, 97, 930]",160,1133,57,3,605,53.398058252427184,[],2
6,12,0.1,8,"[368, 978, 196, 811, 154, 668, 97, 930]",160,1133,58,2,607,53.574580759046775,[],2
6,12,0.1,8,"[368, 978, 196, 811, 154, 668, 97, 930]",160,1133,59,0,607,53.574580759046775,[],2
6,12,0.1,8,"[202, 696, 401, 899, 505, 858, 272, 478]",168,1133,60,0,615,54.28067078552515,[],2
6,12,0.1,8,"[628, 989, 742, 85, 410, 585, 801, 836]",176,1133,61,1,624,55.07502206531333,[],2
6,12,0.1,8,"[628, 989, 742, 85, 410, 585, 801, 836]",176,1133,62,0,624,55.07502206531333,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,1,64,80,7.0609002647837595,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,2,64,144,12.709620476610766,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,3,70,214,18.887908208296558,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,4,48,262,23.124448367166814,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,5,29,291,25.684024713150926,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,6,15,306,27.007943512797883,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,7,6,312,27.537511032656663,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,8,1,313,27.62577228596646,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,9,0,313,27.62577228596646,[],2
6,12,0.1,16,"[133, 433, 13, 182, 68, 340, 375, 139, 57, 482, 9, 298, 366, 597, 774, 89]",32,1133,10,0,329,29.037952338923212,[],2
6,12,0.1,16,"[611, 302, 55, 686, 312, 756, 130, 392, 426, 553, 494, 72, 572, 212, 499, 531]",48,1133,11,23,368,32.4801412180053,[],2
6,12,0.1,16,"[611, 302, 55, 686, 312, 756, 130, 392, 426, 553, 494, 72, 572, 212, 499, 531]",48,1133,12,39,407,35.92233009708738,[],2
6,12,0.1,16,"[611, 302, 55, 686, 312, 756, 130, 392, 426, 553, 494, 72, 572, 212, 499, 531]",48,1133,13,10,417,36.80494263018535,[],2
6,12,0.1,16,"[611, 302, 55, 686, 312, 756, 130, 392, 426, 553, 494, 72, 572, 212, 499, 531]",48,1133,14,8,425,37.51103265666372,[],2
6,12,0.1,16,"[611, 302, 55, 686, 312, 756, 130, 392, 426, 553, 494, 72, 572, 212, 499, 531]",48,1133,15,0,425,37.51103265666372,[],2
