nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
2,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1118,98.67608120035305,[],1
2,12,0.9,3,"[513, 1051, 947]",11,6,0,1121,98.94086496028244,[],1
2,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,325,336,29.655781112091788,[],1
2,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,588,924,81.55339805825243,[],1
2,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,179,1103,97.35216240070609,[],1
2,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,15,1118,98.67608120035305,[],1
2,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1118,98.67608120035305,[],1
1,12,0.9,1,[104],1,1,60,61,5.3839364518976165,[],1
1,12,0.9,1,[104],1,2,346,407,35.92233009708738,[],1
1,12,0.9,1,[104],1,3,550,957,84.46601941747572,[],1
1,12,0.9,1,[104],1,4,151,1108,97.79346866725508,[],1
1,12,0.9,1,[104],1,5,8,1116,98.49955869373345,[],1
1,12,0.9,1,[104],1,6,0,1116,98.49955869373345,[],1
1,12,0.9,1,[997],2,7,0,1117,98.58781994704324,[],1
1,12,0.9,1,[1095],3,8,1,1119,98.76434245366285,[],1
1,12,0.9,1,[1095],3,9,1,1120,98.85260370697264,[],1
1,12,0.9,1,[1095],3,10,0,1120,98.85260370697264,[],1
1,12,0.9,1,[1125],4,11,0,1121,98.94086496028244,[],1
1,12,0.9,1,[947],5,12,0,1122,99.02912621359224,[],1
1,12,0.9,1,[614],6,13,0,1123,99.11738746690203,[],1
1,12,0.9,1,[804],7,14,0,1124,99.20564872021183,[],1
1,12,0.9,1,[965],8,15,0,1125,99.29390997352162,[],1
1,12,0.9,1,[896],9,16,0,1126,99.38217122683142,[],1
1,12,0.9,1,[652],10,17,0,1127,99.47043248014121,[],1
1,12,0.9,1,[819],11,18,0,1128,99.55869373345102,[],1
1,12,0.9,2,"[104, 22]",2,1,99,101,8.914386584289497,[],1
1,12,0.9,2,"[104, 22]",2,2,485,586,51.72109443954104,[],1
1,12,0.9,2,"[104, 22]",2,3,463,1049,92.58605472197705,[],1
1,12,0.9,2,"[104, 22]",2,4,65,1114,98.32303618711386,[],1
1,12,0.9,2,"[104, 22]",2,5,2,1116,98.49955869373345,[],1
1,12,0.9,2,"[104, 22]",2,6,0,1116,98.49955869373345,[],1
1,12,0.9,2,"[997, 1095]",4,7,0,1118,98.67608120035305,[],1
1,12,0.9,2,"[1101, 803]",6,8,2,1122,99.02912621359224,[],1
1,12,0.9,2,"[1101, 803]",6,9,0,1122,99.02912621359224,[],1
1,12,0.9,2,"[947, 842]",8,10,0,1124,99.20564872021183,[],1
1,12,0.9,2,"[965, 614]",10,11,0,1126,99.38217122683142,[],1
1,12,0.9,1,[896],11,12,0,1127,99.47043248014121,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,1,160,164,14.474845542806708,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,2,565,729,64.34245366284202,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,3,356,1085,95.76345984112974,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,4,30,1115,98.41129744042365,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,5,1,1116,98.49955869373345,[],1
1,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1116,98.49955869373345,[],1
1,12,0.9,4,"[1101, 373, 1132, 965]",8,7,0,1120,98.85260370697264,[],1
1,12,0.9,3,"[652, 1125, 1095]",11,8,0,1123,99.11738746690203,[],1
1,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,268,276,24.360105913503972,[],1
1,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,602,878,77.49338040600176,[],1
1,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,224,1102,97.2639011473963,[],1
1,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,14,1116,98.49955869373345,[],1
1,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1116,98.49955869373345,[],1
1,12,0.9,3,"[965, 842, 1101]",11,6,0,1119,98.76434245366285,[],1
1,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,318,329,29.037952338923212,[],1
1,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,589,918,81.02383053839365,[],1
1,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,187,1105,97.52868490732568,[],1
1,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,11,1116,98.49955869373345,[],1
1,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1116,98.49955869373345,[],1
9,12,0.9,1,[104],1,1,65,66,5.825242718446602,[],1
9,12,0.9,1,[104],1,2,361,427,37.68755516328332,[],1
9,12,0.9,1,[104],1,3,528,955,84.28949691085613,[],1
9,12,0.9,1,[104],1,4,153,1108,97.79346866725508,[],1
9,12,0.9,1,[104],1,5,8,1116,98.49955869373345,[],1
9,12,0.9,1,[104],1,6,1,1117,98.58781994704324,[],1
9,12,0.9,1,[104],1,7,0,1117,98.58781994704324,[],1
9,12,0.9,1,[933],2,8,0,1118,98.67608120035305,[],1
9,12,0.9,1,[1090],3,9,0,1119,98.76434245366285,[],1
9,12,0.9,1,[1043],4,10,0,1120,98.85260370697264,[],1
9,12,0.9,1,[759],5,11,0,1121,98.94086496028244,[],1
9,12,0.9,1,[549],6,12,0,1122,99.02912621359224,[],1
9,12,0.9,1,[1117],7,13,0,1123,99.11738746690203,[],1
9,12,0.9,1,[462],8,14,0,1124,99.20564872021183,[],1
9,12,0.9,1,[840],9,15,0,1125,99.29390997352162,[],1
9,12,0.9,1,[784],10,16,0,1126,99.38217122683142,[],1
9,12,0.9,1,[1105],11,17,0,1127,99.47043248014121,[],1
9,12,0.9,2,"[104, 22]",2,1,105,107,9.443954104148279,[],1
9,12,0.9,2,"[104, 22]",2,2,497,604,53.30979699911739,[],1
9,12,0.9,2,"[104, 22]",2,3,447,1051,92.76257722859664,[],1
9,12,0.9,2,"[104, 22]",2,4,63,1114,98.32303618711386,[],1
9,12,0.9,2,"[104, 22]",2,5,3,1117,98.58781994704324,[],1
9,12,0.9,2,"[104, 22]",2,6,0,1117,98.58781994704324,[],1
9,12,0.9,2,"[549, 900]",4,7,0,1119,98.76434245366285,[],1
9,12,0.9,2,"[1117, 840]",6,8,0,1121,98.94086496028244,[],1
9,12,0.9,2,"[462, 954]",8,9,0,1123,99.11738746690203,[],1
9,12,0.9,2,"[829, 784]",10,10,0,1125,99.29390997352162,[],1
9,12,0.9,1,[759],11,11,0,1126,99.38217122683142,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,1,161,165,14.563106796116504,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,2,567,732,64.6072374227714,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,3,348,1080,95.32215357458075,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,4,35,1115,98.41129744042365,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,5,2,1117,98.58781994704324,[],1
9,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1117,98.58781994704324,[],1
9,12,0.9,4,"[1117, 900, 1105, 829]",8,7,0,1121,98.94086496028244,[],1
9,12,0.9,3,"[1119, 933, 1090]",11,8,0,1124,99.20564872021183,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,263,271,23.918799646954987,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,605,876,77.31685789938217,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,220,1096,96.73433362753752,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,20,1116,98.49955869373345,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,1,1117,98.58781994704324,[],1
9,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,0,1117,98.58781994704324,[],1
9,12,0.9,3,"[933, 462, 958]",11,7,0,1120,98.85260370697264,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,322,333,29.3909973521624,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,591,924,81.55339805825243,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,175,1099,96.99911738746691,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,17,1116,98.49955869373345,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,1,1117,98.58781994704324,[],1
9,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,6,0,1117,98.58781994704324,[],1
8,12,0.9,1,[104],1,1,66,67,5.913503971756398,[],1
8,12,0.9,1,[104],1,2,369,436,38.48190644307149,[],1
8,12,0.9,1,[104],1,3,533,969,85.5251544571933,[],1
8,12,0.9,1,[104],1,4,139,1108,97.79346866725508,[],1
8,12,0.9,1,[104],1,5,7,1115,98.41129744042365,[],1
8,12,0.9,1,[104],1,6,0,1115,98.41129744042365,[],1
8,12,0.9,1,[617],2,7,0,1116,98.49955869373345,[],1
8,12,0.9,1,[549],3,8,0,1117,98.58781994704324,[],1
8,12,0.9,1,[525],4,9,0,1118,98.67608120035305,[],1
8,12,0.9,1,[1048],5,10,0,1119,98.76434245366285,[],1
8,12,0.9,1,[947],6,11,0,1120,98.85260370697264,[],1
8,12,0.9,1,[971],7,12,0,1121,98.94086496028244,[],1
8,12,0.9,1,[857],8,13,0,1122,99.02912621359224,[],1
8,12,0.9,1,[524],9,14,0,1123,99.11738746690203,[],1
8,12,0.9,1,[954],10,15,0,1124,99.20564872021183,[],1
8,12,0.9,1,[643],11,16,0,1125,99.29390997352162,[],1
8,12,0.9,2,"[104, 22]",2,1,106,108,9.532215357458076,[],1
8,12,0.9,2,"[104, 22]",2,2,489,597,52.691968225948806,[],1
8,12,0.9,2,"[104, 22]",2,3,450,1047,92.40953221535746,[],1
8,12,0.9,2,"[104, 22]",2,4,66,1113,98.23477493380406,[],1
8,12,0.9,2,"[104, 22]",2,5,2,1115,98.41129744042365,[],1
8,12,0.9,2,"[104, 22]",2,6,0,1115,98.41129744042365,[],1
8,12,0.9,2,"[1048, 549]",4,7,0,1117,98.58781994704324,[],1
8,12,0.9,2,"[857, 1098]",6,8,0,1119,98.76434245366285,[],1
8,12,0.9,2,"[518, 524]",8,9,0,1121,98.94086496028244,[],1
8,12,0.9,2,"[617, 1082]",10,10,0,1123,99.11738746690203,[],1
8,12,0.9,1,[1127],11,11,0,1124,99.20564872021183,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,1,163,167,14.739629302736098,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,2,574,741,65.40158870255958,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,3,341,1082,95.49867608120036,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,4,31,1113,98.23477493380406,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,5,2,1115,98.41129744042365,[],1
8,12,0.9,4,"[104, 22, 332, 15]",4,6,0,1115,98.41129744042365,[],1
8,12,0.9,4,"[954, 1116, 549, 524]",8,7,0,1119,98.76434245366285,[],1
8,12,0.9,3,"[525, 851, 947]",11,8,0,1122,99.02912621359224,[],1
8,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,269,277,24.44836716681377,[],1
8,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,607,884,78.02294792586054,[],1
8,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,213,1097,96.82259488084732,[],1
8,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,18,1115,98.41129744042365,[],1
8,12,0.9,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,0,1115,98.41129744042365,[],1
8,12,0.9,3,"[851, 1098, 524]",11,6,0,1118,98.67608120035305,[],1
8,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,1,330,341,30.097087378640776,[],1
8,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,2,588,929,81.99470432480142,[],1
8,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,3,173,1102,97.2639011473963,[],1
8,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,4,13,1115,98.41129744042365,[],1
8,12,0.9,11,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71]",11,5,0,1115,98.41129744042365,[],1
