nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
4,12,0.1,4,"[104, 22, 332, 15]",4,5,64,201,17.740511915269195,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,6,48,249,21.977052074139454,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,7,42,291,25.684024713150926,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,8,24,315,27.802294792586054,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,9,12,327,28.86142983230362,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,10,6,333,29.3909973521624,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,11,3,336,29.655781112091788,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,12,1,337,29.74404236540159,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,13,1,338,29.832303618711386,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,14,0,338,29.832303618711386,[],3
4,12,0.1,4,"[428, 218, 340, 459]",8,15,0,342,30.185348631950575,[],3
4,12,0.1,4,"[353, 195, 774, 182]",12,16,13,359,31.685789938217123,[],3
4,12,0.1,4,"[353, 195, 774, 182]",12,17,16,375,33.097969991173876,[],3
4,12,0.1,4,"[353, 195, 774, 182]",12,18,3,378,33.36275375110326,[],3
4,12,0.1,4,"[353, 195, 774, 182]",12,19,0,378,33.36275375110326,[],3
4,12,0.1,4,"[214, 105, 597, 611]",16,20,0,382,33.71579876434245,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,21,2,388,34.24536628420123,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,22,7,395,34.863195057369815,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,23,4,399,35.216240070609004,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,24,4,403,35.56928508384819,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,25,3,406,35.83406884377759,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,26,1,407,35.92233009708738,[],3
4,12,0.1,4,"[453, 587, 211, 392]",20,27,0,407,35.92233009708738,[],3
4,12,0.1,4,"[307, 426, 589, 659]",24,28,0,411,36.27537511032657,[],3
4,12,0.1,4,"[56, 79, 1004, 142]",28,29,6,421,37.15798764342454,[],3
4,12,0.1,4,"[56, 79, 1004, 142]",28,30,5,426,37.59929390997352,[],3
4,12,0.1,4,"[56, 79, 1004, 142]",28,31,3,429,37.86407766990291,[],3
4,12,0.1,4,"[56, 79, 1004, 142]",28,32,2,431,38.0406001765225,[],3
4,12,0.1,4,"[56, 79, 1004, 142]",28,33,0,431,38.0406001765225,[],3
4,12,0.1,4,"[64, 9, 400, 338]",32,34,0,435,38.39364518976169,[],3
4,12,0.1,1,[89],33,35,3,439,38.74669020300088,[],3
4,12,0.1,1,[89],33,36,0,439,38.74669020300088,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,33,41,3.618711385701677,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,55,96,8.473080317740513,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,57,153,13.503971756398942,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,65,218,19.240953221535744,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,53,271,23.918799646954987,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,30,301,26.5666372462489,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,18,319,28.155339805825243,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,7,326,28.773168578993825,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,4,330,29.126213592233007,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,3,333,29.3909973521624,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,11,3,336,29.655781112091788,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,12,1,337,29.74404236540159,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,13,1,338,29.832303618711386,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,14,0,338,29.832303618711386,[],3
4,12,0.1,8,"[428, 218, 340, 459, 353, 774, 182, 195]",16,15,0,346,30.53839364518976,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,16,23,377,33.27449249779347,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,17,12,389,34.33362753751103,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,18,4,393,34.68667255075022,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,19,2,395,34.863195057369815,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,20,1,396,34.95145631067961,[],3
4,12,0.1,8,"[151, 214, 105, 453, 611, 587, 597, 392]",24,21,0,396,34.95145631067961,[],3
4,12,0.1,8,"[211, 307, 426, 589, 659, 400, 56, 217]",32,22,0,404,35.65754633715799,[],3
4,12,0.1,1,[1004],33,23,11,416,36.716681376875556,[],3
4,12,0.1,1,[1004],33,24,7,423,37.33451015004413,[],3
4,12,0.1,1,[1004],33,25,3,426,37.59929390997352,[],3
4,12,0.1,1,[1004],33,26,2,428,37.775816416593116,[],3
4,12,0.1,1,[1004],33,27,0,428,37.775816416593116,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,58,74,6.531332744924978,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,70,144,12.709620476610766,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,67,211,18.623124448367168,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,57,268,23.654015887025594,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,43,311,27.449249779346868,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,19,330,29.126213592233007,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,6,336,29.655781112091788,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,5,341,30.097087378640776,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,9,3,344,30.36187113857017,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,10,0,344,30.36187113857017,[],3
4,12,0.1,16,"[428, 218, 340, 459, 105, 774, 182, 151, 597, 611, 214, 587, 453, 392, 589, 338]",32,11,0,360,31.77405119152692,[],3
4,12,0.1,1,[211],33,12,27,388,34.24536628420123,[],3
4,12,0.1,1,[211],33,13,14,402,35.48102383053839,[],3
4,12,0.1,1,[211],33,14,6,408,36.01059135039718,[],3
4,12,0.1,1,[211],33,15,3,411,36.27537511032657,[],3
4,12,0.1,1,[211],33,16,2,413,36.45189761694616,[],3
4,12,0.1,1,[211],33,17,1,414,36.54015887025596,[],3
4,12,0.1,1,[211],33,18,0,414,36.54015887025596,[],3
6,12,0.1,1,[104],1,1,8,9,0.7943512797881729,[],3
6,12,0.1,1,[104],1,2,20,29,2.559576345984113,[],3
6,12,0.1,1,[104],1,3,33,62,5.472197705207414,[],3
6,12,0.1,1,[104],1,4,46,108,9.532215357458076,[],3
6,12,0.1,1,[104],1,5,56,164,14.474845542806708,[],3
6,12,0.1,1,[104],1,6,54,218,19.240953221535744,[],3
6,12,0.1,1,[104],1,7,39,257,22.68314210061783,[],3
6,12,0.1,1,[104],1,8,30,287,25.330979699911737,[],3
6,12,0.1,1,[104],1,9,13,300,26.478375992939103,[],3
6,12,0.1,1,[104],1,10,5,305,26.919682259488088,[],3
6,12,0.1,1,[104],1,11,1,306,27.007943512797883,[],3
6,12,0.1,1,[104],1,12,0,306,27.007943512797883,[],3
6,12,0.1,1,[23],2,13,0,307,27.09620476610768,[],3
6,12,0.1,1,[133],3,14,3,311,27.449249779346868,[],3
6,12,0.1,1,[133],3,15,4,315,27.802294792586054,[],3
6,12,0.1,1,[133],3,16,4,319,28.155339805825243,[],3
6,12,0.1,1,[133],3,17,0,319,28.155339805825243,[],3
6,12,0.1,1,[182],4,18,0,320,28.243601059135038,[],3
6,12,0.1,1,[340],5,19,2,323,28.508384819064432,[],3
6,12,0.1,1,[340],5,20,2,325,28.684907325684023,[],3
6,12,0.1,1,[340],5,21,4,329,29.037952338923212,[],3
6,12,0.1,1,[340],5,22,3,332,29.302736098852606,[],3
6,12,0.1,1,[340],5,23,3,335,29.567519858781992,[],3
6,12,0.1,1,[340],5,24,4,339,29.92056487202118,[],3
6,12,0.1,1,[340],5,25,1,340,30.008826125330977,[],3
6,12,0.1,1,[340],5,26,0,340,30.008826125330977,[],3
6,12,0.1,1,[433],6,27,0,341,30.097087378640776,[],3
6,12,0.1,1,[57],7,28,0,342,30.185348631950575,[],3
6,12,0.1,1,[482],8,29,0,343,30.27360988526037,[],3
6,12,0.1,1,[375],9,30,1,345,30.450132391879965,[],3
6,12,0.1,1,[375],9,31,2,347,30.62665489849956,[],3
6,12,0.1,1,[375],9,32,0,347,30.62665489849956,[],3
6,12,0.1,1,[13],10,33,0,348,30.71491615180936,[],3
6,12,0.1,1,[298],11,34,1,350,30.89143865842895,[],3
6,12,0.1,1,[298],11,35,6,356,31.42100617828773,[],3
6,12,0.1,1,[298],11,36,7,363,32.038834951456316,[],3
6,12,0.1,1,[298],11,37,2,365,32.21535745807591,[],3
6,12,0.1,1,[298],11,38,0,365,32.21535745807591,[],3
6,12,0.1,1,[68],12,39,0,366,32.3036187113857,[],3
6,12,0.1,1,[9],13,40,1,368,32.4801412180053,[],3
6,12,0.1,1,[9],13,41,2,370,32.65666372462489,[],3
6,12,0.1,1,[9],13,42,0,370,32.65666372462489,[],3
6,12,0.1,1,[553],14,43,0,371,32.74492497793469,[],3
6,12,0.1,1,[366],15,44,2,374,33.00970873786408,[],3
6,12,0.1,1,[366],15,45,3,377,33.27449249779347,[],3
6,12,0.1,1,[366],15,46,1,378,33.36275375110326,[],3
6,12,0.1,1,[366],15,47,0,378,33.36275375110326,[],3
6,12,0.1,1,[426],16,48,0,379,33.451015004413065,[],3
6,12,0.1,1,[597],17,49,3,383,33.80406001765225,[],3
6,12,0.1,1,[597],17,50,4,387,34.15710503089144,[],3
6,12,0.1,1,[597],17,51,3,390,34.42188879082083,[],3
6,12,0.1,1,[597],17,52,1,391,34.510150044130626,[],3
6,12,0.1,1,[597],17,53,1,392,34.59841129744042,[],3
6,12,0.1,1,[597],17,54,1,393,34.68667255075022,[],3
6,12,0.1,1,[597],17,55,1,394,34.77493380406001,[],3
6,12,0.1,1,[597],17,56,1,395,34.863195057369815,[],3
6,12,0.1,1,[597],17,57,0,395,34.863195057369815,[],3
6,12,0.1,1,[756],18,58,0,396,34.95145631067961,[],3
6,12,0.1,1,[212],19,59,2,399,35.216240070609004,[],3
6,12,0.1,1,[212],19,60,1,400,35.3045013239188,[],3
6,12,0.1,1,[212],19,61,0,400,35.3045013239188,[],3
6,12,0.1,1,[50],20,62,0,401,35.392762577228595,[],3
6,12,0.1,1,[89],21,63,1,403,35.56928508384819,[],3
6,12,0.1,1,[89],21,64,2,405,35.745807590467784,[],3
6,12,0.1,1,[89],21,65,2,407,35.92233009708738,[],3
6,12,0.1,1,[89],21,66,0,407,35.92233009708738,[],3
6,12,0.1,1,[1004],22,67,0,408,36.01059135039718,[],3
6,12,0.1,1,[139],23,68,0,409,36.09885260370697,[],3
6,12,0.1,1,[848],24,69,0,410,36.18711385701677,[],3
6,12,0.1,1,[130],25,70,0,411,36.27537511032657,[],3
6,12,0.1,1,[188],26,71,3,415,36.62842012356575,[],3
6,12,0.1,1,[188],26,72,2,417,36.80494263018535,[],3
6,12,0.1,1,[188],26,73,2,419,36.98146513680494,[],3
6,12,0.1,1,[188],26,74,0,419,36.98146513680494,[],3
6,12,0.1,1,[55],27,75,0,420,37.06972639011474,[],3
6,12,0.1,1,[58],28,76,0,421,37.15798764342454,[],3
6,12,0.1,1,[66],29,77,2,424,37.42277140335393,[],3
6,12,0.1,1,[66],29,78,2,426,37.59929390997352,[],3
6,12,0.1,1,[66],29,79,0,426,37.59929390997352,[],3
6,12,0.1,1,[572],30,80,0,427,37.68755516328332,[],3
6,12,0.1,1,[157],31,81,1,429,37.86407766990291,[],3
6,12,0.1,1,[157],31,82,2,431,38.0406001765225,[],3
6,12,0.1,1,[157],31,83,2,433,38.2171226831421,[],3
6,12,0.1,1,[157],31,84,0,433,38.2171226831421,[],3
6,12,0.1,1,[994],32,85,0,434,38.305383936451896,[],3
6,12,0.1,1,[1068],33,86,1,436,38.48190644307149,[],3
6,12,0.1,1,[1068],33,87,1,437,38.57016769638129,[],3
6,12,0.1,1,[1068],33,88,2,439,38.74669020300088,[],3
6,12,0.1,1,[1068],33,89,1,440,38.83495145631068,[],3
6,12,0.1,1,[1068],33,90,1,441,38.92321270962047,[],3
6,12,0.1,1,[1068],33,91,0,441,38.92321270962047,[],3
6,12,0.1,2,"[104, 22]",2,1,11,13,1.1473962930273611,[],3
6,12,0.1,2,"[104, 22]",2,2,24,37,3.265666372462489,[],3
6,12,0.1,2,"[104, 22]",2,3,34,71,6.2665489849955875,[],3
6,12,0.1,2,"[104, 22]",2,4,53,124,10.944395410414828,[],3
6,12,0.1,2,"[104, 22]",2,5,59,183,16.15180935569285,[],3
6,12,0.1,2,"[104, 22]",2,6,45,228,20.123565754633717,[],3
6,12,0.1,2,"[104, 22]",2,7,37,265,23.389232127096204,[],3
6,12,0.1,2,"[104, 22]",2,8,22,287,25.330979699911737,[],3
6,12,0.1,2,"[104, 22]",2,9,13,300,26.478375992939103,[],3
6,12,0.1,2,"[104, 22]",2,10,5,305,26.919682259488088,[],3
6,12,0.1,2,"[104, 22]",2,11,1,306,27.007943512797883,[],3
6,12,0.1,2,"[104, 22]",2,12,0,306,27.007943512797883,[],3
6,12,0.1,2,"[23, 133]",4,13,0,308,27.184466019417474,[],3
6,12,0.1,2,"[182, 433]",6,14,5,315,27.802294792586054,[],3
6,12,0.1,2,"[182, 433]",6,15,7,322,28.420123565754636,[],3
6,12,0.1,2,"[182, 433]",6,16,1,323,28.508384819064432,[],3
6,12,0.1,2,"[182, 433]",6,17,0,323,28.508384819064432,[],3
6,12,0.1,2,"[340, 482]",8,18,0,325,28.684907325684023,[],3
6,12,0.1,2,"[57, 375]",10,19,3,330,29.126213592233007,[],3
6,12,0.1,2,"[57, 375]",10,20,6,336,29.655781112091788,[],3
6,12,0.1,2,"[57, 375]",10,21,3,339,29.92056487202118,[],3
6,12,0.1,2,"[57, 375]",10,22,3,342,30.185348631950575,[],3
6,12,0.1,2,"[57, 375]",10,23,4,346,30.53839364518976,[],3
6,12,0.1,2,"[57, 375]",10,24,1,347,30.62665489849956,[],3
6,12,0.1,2,"[57, 375]",10,25,0,347,30.62665489849956,[],3
6,12,0.1,2,"[13, 298]",12,26,0,349,30.803177405119154,[],3
6,12,0.1,2,"[68, 9]",14,27,5,356,31.42100617828773,[],3
6,12,0.1,2,"[68, 9]",14,28,9,365,32.21535745807591,[],3
6,12,0.1,2,"[68, 9]",14,29,3,368,32.4801412180053,[],3
6,12,0.1,2,"[68, 9]",14,30,2,370,32.65666372462489,[],3
6,12,0.1,2,"[68, 9]",14,31,0,370,32.65666372462489,[],3
6,12,0.1,2,"[553, 366]",16,32,0,372,32.83318623124448,[],3
6,12,0.1,2,"[426, 597]",18,33,5,379,33.451015004413065,[],3
6,12,0.1,2,"[426, 597]",18,34,6,385,33.980582524271846,[],3
6,12,0.1,2,"[426, 597]",18,35,2,387,34.15710503089144,[],3
6,12,0.1,2,"[426, 597]",18,36,3,390,34.42188879082083,[],3
6,12,0.1,2,"[426, 597]",18,37,1,391,34.510150044130626,[],3
6,12,0.1,2,"[426, 597]",18,38,1,392,34.59841129744042,[],3
6,12,0.1,2,"[426, 597]",18,39,1,393,34.68667255075022,[],3
6,12,0.1,2,"[426, 597]",18,40,1,394,34.77493380406001,[],3
6,12,0.1,2,"[426, 597]",18,41,1,395,34.863195057369815,[],3
6,12,0.1,2,"[426, 597]",18,42,0,395,34.863195057369815,[],3
6,12,0.1,2,"[756, 212]",20,43,0,397,35.039717563989406,[],3
6,12,0.1,2,"[50, 89]",22,44,3,402,35.48102383053839,[],3
6,12,0.1,2,"[50, 89]",22,45,2,404,35.65754633715799,[],3
6,12,0.1,2,"[50, 89]",22,46,1,405,35.745807590467784,[],3
6,12,0.1,2,"[50, 89]",22,47,2,407,35.92233009708738,[],3
6,12,0.1,2,"[50, 89]",22,48,0,407,35.92233009708738,[],3
6,12,0.1,2,"[1004, 139]",24,49,0,409,36.09885260370697,[],3
6,12,0.1,2,"[848, 130]",26,50,0,411,36.27537511032657,[],3
6,12,0.1,2,"[188, 55]",28,51,3,416,36.716681376875556,[],3
6,12,0.1,2,"[188, 55]",28,52,2,418,36.89320388349515,[],3
6,12,0.1,2,"[188, 55]",28,53,2,420,37.06972639011474,[],3
6,12,0.1,2,"[188, 55]",28,54,0,420,37.06972639011474,[],3
6,12,0.1,2,"[58, 572]",30,55,0,422,37.246248896734336,[],3
6,12,0.1,2,"[66, 157]",32,56,3,427,37.68755516328332,[],3
6,12,0.1,2,"[66, 157]",32,57,4,431,38.0406001765225,[],3
6,12,0.1,2,"[66, 157]",32,58,2,433,38.2171226831421,[],3
6,12,0.1,2,"[66, 157]",32,59,0,433,38.2171226831421,[],3
6,12,0.1,1,[994],33,60,0,434,38.305383936451896,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1,23,27,2.383053839364519,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,2,32,59,5.207413945278023,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,3,46,105,9.267431597528685,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,4,56,161,14.210061782877318,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,5,52,213,18.79964695498676,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,6,43,256,22.594880847308033,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,7,22,278,24.536628420123566,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,8,14,292,25.77228596646072,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,9,10,302,26.654898499558694,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,10,3,305,26.919682259488088,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,11,1,306,27.007943512797883,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,12,0,306,27.007943512797883,[],3
6,12,0.1,4,"[23, 133, 340, 182]",8,13,0,310,27.360988526037072,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,14,9,323,28.508384819064432,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,15,13,336,29.655781112091788,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,16,4,340,30.008826125330977,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,17,3,343,30.27360988526037,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,18,4,347,30.62665489849956,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,19,1,348,30.71491615180936,[],3
6,12,0.1,4,"[433, 482, 9, 375]",12,20,0,348,30.71491615180936,[],3
6,12,0.1,4,"[57, 298, 13, 68]",16,21,0,352,31.06796116504854,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,22,6,362,31.950573698146513,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,23,18,380,33.53927625772286,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,24,4,384,33.89232127096205,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,25,3,387,34.15710503089144,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,26,1,388,34.24536628420123,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,27,1,389,34.33362753751103,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,28,1,390,34.42188879082083,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,29,1,391,34.510150044130626,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,30,1,392,34.59841129744042,[],3
6,12,0.1,4,"[553, 366, 611, 426]",20,31,0,392,34.59841129744042,[],3
6,12,0.1,4,"[597, 756, 212, 89]",24,32,0,396,34.95145631067961,[],3
6,12,0.1,4,"[50, 139, 1004, 848]",28,33,6,406,35.83406884377759,[],3
6,12,0.1,4,"[50, 139, 1004, 848]",28,34,1,407,35.92233009708738,[],3
6,12,0.1,4,"[50, 139, 1004, 848]",28,35,1,408,36.01059135039718,[],3
6,12,0.1,4,"[50, 139, 1004, 848]",28,36,2,410,36.18711385701677,[],3
6,12,0.1,4,"[50, 139, 1004, 848]",28,37,0,410,36.18711385701677,[],3
6,12,0.1,4,"[130, 188, 55, 58]",32,38,0,414,36.54015887025596,[],3
6,12,0.1,1,[66],33,39,6,421,37.15798764342454,[],3
6,12,0.1,1,[66],33,40,3,424,37.42277140335393,[],3
6,12,0.1,1,[66],33,41,2,426,37.59929390997352,[],3
6,12,0.1,1,[66],33,42,0,426,37.59929390997352,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,38,46,4.060017652250663,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,49,95,8.384819064430715,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,59,154,13.592233009708737,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,55,209,18.446601941747574,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,41,250,22.06531332744925,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,28,278,24.536628420123566,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,17,295,26.037069726390115,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,6,301,26.5666372462489,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,4,305,26.919682259488088,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,1,306,27.007943512797883,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,11,0,306,27.007943512797883,[],3
6,12,0.1,8,"[23, 133, 340, 182, 433, 482, 375, 68]",16,12,0,314,27.714033539276254,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,13,13,335,29.567519858781992,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,14,25,360,31.77405119152692,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,15,12,372,32.83318623124448,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,16,5,377,33.27449249779347,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,17,6,383,33.80406001765225,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,18,1,384,33.89232127096205,[],3
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,19,0,384,33.89232127096205,[],3
6,12,0.1,8,"[426, 312, 89, 212, 139, 50, 1004, 848]",32,20,0,392,34.59841129744042,[],3
6,12,0.1,1,[484],33,21,9,402,35.48102383053839,[],3
6,12,0.1,1,[484],33,22,4,406,35.83406884377759,[],3
6,12,0.1,1,[484],33,23,5,411,36.27537511032657,[],3
6,12,0.1,1,[484],33,24,0,411,36.27537511032657,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,64,80,7.0609002647837595,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,64,144,12.709620476610766,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,70,214,18.887908208296558,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,48,262,23.124448367166814,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,29,291,25.684024713150926,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,15,306,27.007943512797883,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,6,312,27.537511032656663,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,1,313,27.62577228596646,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,9,0,313,27.62577228596646,[],3
6,12,0.1,16,"[133, 182, 433, 340, 482, 375, 57, 13, 68, 9, 756, 686, 392, 597, 366, 611]",32,10,0,329,29.037952338923212,[],3
6,12,0.1,1,[298],33,11,25,355,31.332744924977934,[],3
6,12,0.1,1,[298],33,12,14,369,32.568402471315096,[],3
6,12,0.1,1,[298],33,13,6,375,33.097969991173876,[],3
6,12,0.1,1,[298],33,14,2,377,33.27449249779347,[],3
6,12,0.1,1,[298],33,15,3,380,33.53927625772286,[],3
6,12,0.1,1,[298],33,16,1,381,33.627537511032656,[],3
6,12,0.1,1,[298],33,17,0,381,33.627537511032656,[],3
7,12,0.1,1,[104],1,1,4,5,0.44130626654898497,[],3
7,12,0.1,1,[104],1,2,1,6,0.529567519858782,[],3
7,12,0.1,1,[104],1,3,3,9,0.7943512797881729,[],3
7,12,0.1,1,[104],1,4,7,16,1.412180052956752,[],3
7,12,0.1,1,[104],1,5,13,29,2.559576345984113,[],3
7,12,0.1,1,[104],1,6,26,55,4.854368932038835,[],3
7,12,0.1,1,[104],1,7,40,95,8.384819064430715,[],3
7,12,0.1,1,[104],1,8,42,137,12.09179170344219,[],3
7,12,0.1,1,[104],1,9,55,192,16.946160635481025,[],3
7,12,0.1,1,[104],1,10,61,253,22.330097087378643,[],3
7,12,0.1,1,[104],1,11,49,302,26.654898499558694,[],3
7,12,0.1,1,[104],1,12,28,330,29.126213592233007,[],3
7,12,0.1,1,[104],1,13,21,351,30.979699911738745,[],3
7,12,0.1,1,[104],1,14,7,358,31.597528684907328,[],3
7,12,0.1,1,[104],1,15,4,362,31.950573698146513,[],3
7,12,0.1,1,[104],1,16,1,363,32.038834951456316,[],3
7,12,0.1,1,[104],1,17,0,363,32.038834951456316,[],3
7,12,0.1,1,[182],2,18,0,364,32.12709620476611,[],3
7,12,0.1,1,[22],3,19,2,367,32.3918799646955,[],3
