nr,nazwa,pp,numberOfSeeds,seeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
6,12,0.1,4,"[553, 366, 611, 426]",20,27,1,389,34.33362753751103,[],2
6,12,0.1,4,"[553, 366, 611, 426]",20,28,1,390,34.42188879082083,[],2
6,12,0.1,4,"[553, 366, 611, 426]",20,29,1,391,34.510150044130626,[],2
6,12,0.1,4,"[553, 366, 611, 426]",20,30,1,392,34.59841129744042,[],2
6,12,0.1,4,"[553, 366, 611, 426]",20,31,0,392,34.59841129744042,[],2
6,12,0.1,4,"[597, 756, 212, 89]",24,32,0,396,34.95145631067961,[],2
6,12,0.1,4,"[50, 139, 1004, 848]",28,33,6,406,35.83406884377759,[],2
6,12,0.1,4,"[50, 139, 1004, 848]",28,34,1,407,35.92233009708738,[],2
6,12,0.1,4,"[50, 139, 1004, 848]",28,35,1,408,36.01059135039718,[],2
6,12,0.1,4,"[50, 139, 1004, 848]",28,36,2,410,36.18711385701677,[],2
6,12,0.1,4,"[50, 139, 1004, 848]",28,37,0,410,36.18711385701677,[],2
6,12,0.1,4,"[130, 188, 55, 58]",32,38,0,414,36.54015887025596,[],2
6,12,0.1,4,"[66, 572, 157, 994]",36,39,6,424,37.42277140335393,[],2
6,12,0.1,4,"[66, 572, 157, 994]",36,40,5,429,37.86407766990291,[],2
6,12,0.1,4,"[66, 572, 157, 994]",36,41,4,433,38.2171226831421,[],2
6,12,0.1,4,"[66, 572, 157, 994]",36,42,2,435,38.39364518976169,[],2
6,12,0.1,4,"[66, 572, 157, 994]",36,43,0,435,38.39364518976169,[],2
6,12,0.1,4,"[1068, 43, 367, 444]",40,44,0,439,38.74669020300088,[],2
6,12,0.1,4,"[531, 302, 869, 847]",44,45,2,445,39.27625772285966,[],2
6,12,0.1,4,"[531, 302, 869, 847]",44,46,7,452,39.894086496028244,[],2
6,12,0.1,4,"[531, 302, 869, 847]",44,47,3,455,40.15887025595764,[],2
6,12,0.1,4,"[531, 302, 869, 847]",44,48,3,458,40.42365401588703,[],2
6,12,0.1,4,"[531, 302, 869, 847]",44,49,0,458,40.42365401588703,[],2
6,12,0.1,4,"[185, 72, 91, 633]",48,50,0,462,40.77669902912621,[],2
6,12,0.1,4,"[237, 698, 154, 463]",52,51,0,466,41.1297440423654,[],2
6,12,0.1,4,"[567, 522, 485, 314]",56,52,1,471,41.57105030891439,[],2
6,12,0.1,4,"[567, 522, 485, 314]",56,53,3,474,41.83583406884378,[],2
6,12,0.1,4,"[567, 522, 485, 314]",56,54,0,474,41.83583406884378,[],2
6,12,0.1,4,"[484, 255, 114, 807]",60,55,0,478,42.18887908208296,[],2
6,12,0.1,4,"[289, 247, 412, 394]",64,56,2,484,42.71844660194174,[],2
6,12,0.1,4,"[289, 247, 412, 394]",64,57,4,488,43.07149161518093,[],2
6,12,0.1,4,"[289, 247, 412, 394]",64,58,0,488,43.07149161518093,[],2
6,12,0.1,4,"[381, 730, 479, 100]",68,59,0,492,43.42453662842012,[],2
6,12,0.1,4,"[186, 26, 146, 568]",72,60,1,497,43.865842894969106,[],2
6,12,0.1,4,"[186, 26, 146, 568]",72,61,3,500,44.1306266548985,[],2
6,12,0.1,4,"[186, 26, 146, 568]",72,62,0,500,44.1306266548985,[],2
6,12,0.1,4,"[117, 126, 474, 202]",76,63,0,504,44.48367166813769,[],2
6,12,0.1,4,"[450, 325, 361, 832]",80,64,3,511,45.10150044130627,[],2
6,12,0.1,4,"[450, 325, 361, 832]",80,65,2,513,45.27802294792586,[],2
6,12,0.1,4,"[450, 325, 361, 832]",80,66,0,513,45.27802294792586,[],2
6,12,0.1,4,"[871, 975, 656, 406]",84,67,0,517,45.63106796116505,[],2
6,12,0.1,4,"[744, 823, 490, 852]",88,68,4,525,46.33715798764342,[],2
6,12,0.1,4,"[744, 823, 490, 852]",88,69,2,527,46.51368049426302,[],2
6,12,0.1,4,"[744, 823, 490, 852]",88,70,0,527,46.51368049426302,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1,38,46,4.060017652250663,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,2,49,95,8.384819064430715,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,3,59,154,13.592233009708737,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,4,55,209,18.446601941747574,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,5,41,250,22.06531332744925,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,6,28,278,24.536628420123566,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,7,17,295,26.037069726390115,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,8,6,301,26.5666372462489,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,9,4,305,26.919682259488088,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,10,1,306,27.007943512797883,[],2
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,11,0,306,27.007943512797883,[],2
6,12,0.1,8,"[23, 133, 340, 182, 433, 482, 375, 68]",16,12,0,314,27.714033539276254,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,13,13,335,29.567519858781992,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,14,25,360,31.77405119152692,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,15,12,372,32.83318623124448,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,16,5,377,33.27449249779347,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,17,6,383,33.80406001765225,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,18,1,384,33.89232127096205,[],2
6,12,0.1,8,"[9, 13, 57, 298, 756, 553, 366, 597]",24,19,0,384,33.89232127096205,[],2
6,12,0.1,8,"[426, 312, 89, 212, 139, 50, 1004, 848]",32,20,0,392,34.59841129744042,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,21,9,409,36.09885260370697,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,22,11,420,37.06972639011474,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,23,10,430,37.95233892321271,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,24,5,435,38.39364518976169,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,25,1,436,38.48190644307149,[],2
6,12,0.1,8,"[484, 572, 130, 188, 55, 157, 994, 1068]",40,26,0,436,38.48190644307149,[],2
6,12,0.1,8,"[58, 237, 43, 531, 154, 567, 302, 869]",48,27,0,444,39.187996469549866,[],2
6,12,0.1,8,"[367, 847, 185, 66, 72, 91, 255, 633]",56,28,8,460,40.60017652250662,[],2
6,12,0.1,8,"[367, 847, 185, 66, 72, 91, 255, 633]",56,29,9,469,41.394527802294796,[],2
6,12,0.1,8,"[367, 847, 185, 66, 72, 91, 255, 633]",56,30,3,472,41.65931156222418,[],2
6,12,0.1,8,"[367, 847, 185, 66, 72, 91, 255, 633]",56,31,2,474,41.83583406884378,[],2
6,12,0.1,8,"[367, 847, 185, 66, 72, 91, 255, 633]",56,32,0,474,41.83583406884378,[],2
6,12,0.1,8,"[698, 463, 522, 485, 314, 114, 247, 412]",64,33,0,482,42.54192409532215,[],2
6,12,0.1,8,"[289, 807, 381, 394, 730, 479, 100, 186]",72,34,2,492,43.42453662842012,[],2
6,12,0.1,8,"[289, 807, 381, 394, 730, 479, 100, 186]",72,35,3,495,43.689320388349515,[],2
6,12,0.1,8,"[289, 807, 381, 394, 730, 479, 100, 186]",72,36,0,495,43.689320388349515,[],2
6,12,0.1,8,"[123, 26, 146, 117, 126, 474, 202, 871]",80,37,0,503,44.39541041482789,[],2
6,12,0.1,8,"[450, 325, 361, 832, 975, 656, 406, 744]",88,38,6,517,45.63106796116505,[],2
6,12,0.1,8,"[450, 325, 361, 832, 975, 656, 406, 744]",88,39,5,522,46.072374227714036,[],2
6,12,0.1,8,"[450, 325, 361, 832, 975, 656, 406, 744]",88,40,0,522,46.072374227714036,[],2
6,12,0.1,8,"[823, 490, 852, 657, 189, 432, 238, 601]",96,41,0,530,46.77846425419241,[],2
6,12,0.1,8,"[106, 568, 296, 198, 741, 368, 391, 478]",104,42,1,539,47.57281553398058,[],2
6,12,0.1,8,"[106, 568, 296, 198, 741, 368, 391, 478]",104,43,4,543,47.92586054721977,[],2
6,12,0.1,8,"[106, 568, 296, 198, 741, 368, 391, 478]",104,44,1,544,48.014121800529566,[],2
6,12,0.1,8,"[106, 568, 296, 198, 741, 368, 391, 478]",104,45,0,544,48.014121800529566,[],2
6,12,0.1,8,"[349, 350, 889, 987, 1008, 709, 1077, 854]",112,46,0,552,48.720211827007944,[],2
6,12,0.1,8,"[309, 295, 505, 78, 456, 97, 668, 120]",120,47,1,561,49.51456310679612,[],2
6,12,0.1,8,"[309, 295, 505, 78, 456, 97, 668, 120]",120,48,2,563,49.69108561341571,[],2
6,12,0.1,8,"[309, 295, 505, 78, 456, 97, 668, 120]",120,49,0,563,49.69108561341571,[],2
6,12,0.1,8,"[121, 144, 621, 201, 223, 264, 322, 670]",128,50,0,571,50.39717563989409,[],2
6,12,0.1,8,"[883, 376, 409, 742, 417, 512, 956, 424]",136,51,2,581,51.279788172992056,[],2
6,12,0.1,8,"[883, 376, 409, 742, 417, 512, 956, 424]",136,52,2,583,51.45631067961165,[],2
6,12,0.1,8,"[883, 376, 409, 742, 417, 512, 956, 424]",136,53,0,583,51.45631067961165,[],2
6,12,0.1,8,"[431, 465, 480, 884, 1086, 1079, 387, 600]",144,54,0,591,52.162400706090025,[],2
6,12,0.1,8,"[1034, 112, 178, 124, 642, 595, 221, 222]",152,55,3,602,53.1332744924978,[],2
6,12,0.1,8,"[1034, 112, 178, 124, 642, 595, 221, 222]",152,56,1,603,53.22153574580759,[],2
6,12,0.1,8,"[1034, 112, 178, 124, 642, 595, 221, 222]",152,57,0,603,53.22153574580759,[],2
6,12,0.1,8,"[129, 196, 256, 272, 882, 481, 319, 880]",160,58,0,611,53.92762577228597,[],2
6,12,0.1,8,"[735, 420, 988, 455, 461, 476, 978, 770]",168,59,1,620,54.721977052074145,[],2
6,12,0.1,8,"[735, 420, 988, 455, 461, 476, 978, 770]",168,60,2,622,54.898499558693736,[],2
6,12,0.1,8,"[735, 420, 988, 455, 461, 476, 978, 770]",168,61,0,622,54.898499558693736,[],2
6,12,0.1,8,"[949, 545, 552, 565, 637, 592, 607, 635]",176,62,0,630,55.60458958517211,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1,64,80,7.0609002647837595,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,2,64,144,12.709620476610766,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,3,70,214,18.887908208296558,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,4,48,262,23.124448367166814,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,5,29,291,25.684024713150926,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,6,15,306,27.007943512797883,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,7,6,312,27.537511032656663,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,8,1,313,27.62577228596646,[],2
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,9,0,313,27.62577228596646,[],2
6,12,0.1,16,"[133, 182, 433, 340, 482, 375, 57, 13, 68, 9, 756, 686, 392, 597, 366, 611]",32,10,0,329,29.037952338923212,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,11,24,369,32.568402471315096,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,12,30,399,35.216240070609004,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,13,11,410,36.18711385701677,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,14,10,420,37.06972639011474,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,15,1,421,37.15798764342454,[],2
6,12,0.1,16,"[298, 553, 426, 312, 774, 212, 89, 302, 139, 130, 50, 494, 24, 1004, 269, 247]",48,16,0,421,37.15798764342454,[],2
6,12,0.1,16,"[848, 188, 55, 58, 572, 157, 485, 1068, 66, 43, 531, 154, 567, 869, 91, 698]",64,17,0,437,38.57016769638129,[],2
6,12,0.1,16,"[367, 994, 185, 484, 72, 255, 633, 463, 807, 708, 975, 1066, 522, 146, 114, 450]",80,18,10,463,40.86496028243601,[],2
6,12,0.1,16,"[367, 994, 185, 484, 72, 255, 633, 463, 807, 708, 975, 1066, 522, 146, 114, 450]",80,19,17,480,42.36540158870256,[],2
6,12,0.1,16,"[367, 994, 185, 484, 72, 255, 633, 463, 807, 708, 975, 1066, 522, 146, 114, 450]",80,20,7,487,42.983230361871136,[],2
6,12,0.1,16,"[367, 994, 185, 484, 72, 255, 633, 463, 807, 708, 975, 1066, 522, 146, 114, 450]",80,21,1,488,43.07149161518093,[],2
6,12,0.1,16,"[367, 994, 185, 484, 72, 255, 633, 463, 807, 708, 975, 1066, 522, 146, 114, 450]",80,22,0,488,43.07149161518093,[],2
6,12,0.1,16,"[846, 26, 314, 289, 412, 394, 730, 479, 381, 847, 100, 186, 568, 117, 126, 202]",96,23,0,504,44.48367166813769,[],2
6,12,0.1,16,"[656, 871, 325, 361, 832, 406, 744, 490, 852, 657, 123, 432, 601, 296, 198, 741]",112,24,9,529,46.69020300088261,[],2
6,12,0.1,16,"[656, 871, 325, 361, 832, 406, 744, 490, 852, 657, 123, 432, 601, 296, 198, 741]",112,25,6,535,47.21977052074139,[],2
6,12,0.1,16,"[656, 871, 325, 361, 832, 406, 744, 490, 852, 657, 123, 432, 601, 296, 198, 741]",112,26,0,535,47.21977052074139,[],2
6,12,0.1,16,"[189, 238, 106, 237, 368, 391, 478, 349, 350, 889, 987, 1008, 709, 1077, 854, 295]",128,27,0,551,48.63195057369815,[],2
6,12,0.1,16,"[309, 505, 78, 456, 97, 668, 120, 121, 144, 621, 201, 223, 264, 322, 670, 413]",144,28,4,571,50.39717563989409,[],2
6,12,0.1,16,"[309, 505, 78, 456, 97, 668, 120, 121, 144, 621, 201, 223, 264, 322, 670, 413]",144,29,4,575,50.75022065313327,[],2
6,12,0.1,16,"[309, 505, 78, 456, 97, 668, 120, 121, 144, 621, 201, 223, 264, 322, 670, 413]",144,30,0,575,50.75022065313327,[],2
6,12,0.1,16,"[883, 376, 409, 742, 417, 512, 956, 424, 431, 465, 884, 1086, 1079, 387, 600, 112]",160,31,0,591,52.162400706090025,[],2
6,12,0.1,16,"[178, 124, 642, 129, 196, 595, 221, 222, 256, 272, 882, 481, 319, 880, 735, 420]",176,32,4,611,53.92762577228597,[],2
6,12,0.1,16,"[178, 124, 642, 129, 196, 595, 221, 222, 256, 272, 882, 481, 319, 880, 735, 420]",176,33,3,614,54.19240953221536,[],2
6,12,0.1,16,"[178, 124, 642, 129, 196, 595, 221, 222, 256, 272, 882, 481, 319, 880, 735, 420]",176,34,0,614,54.19240953221536,[],2
6,12,0.1,16,"[988, 455, 461, 476, 1038, 978, 770, 949, 545, 552, 565, 637, 592, 607, 635, 1085]",192,35,0,630,55.60458958517211,[],2
6,12,0.1,16,"[879, 1096, 794, 727, 753, 808, 1111, 885, 888, 899, 930, 980, 7, 14, 63, 85]",208,36,2,648,57.193292144748455,[],2
6,12,0.1,16,"[879, 1096, 794, 727, 753, 808, 1111, 885, 888, 899, 930, 980, 7, 14, 63, 85]",208,37,2,650,57.369814651368046,[],2
6,12,0.1,16,"[879, 1096, 794, 727, 753, 808, 1111, 885, 888, 899, 930, 980, 7, 14, 63, 85]",208,38,0,650,57.369814651368046,[],2
6,12,0.1,16,"[95, 102, 125, 163, 171, 224, 262, 274, 276, 290, 303, 318, 348, 380, 411, 470]",224,39,0,666,58.7819947043248,[],2
6,12,0.1,16,"[496, 513, 534, 558, 559, 578, 603, 616, 624, 628, 655, 663, 664, 674, 696, 713]",240,40,0,682,60.19417475728155,[],2
6,12,0.1,16,"[763, 767, 798, 801, 806, 810, 811, 813, 833, 858, 877, 897, 901, 918, 921, 923]",256,41,3,701,61.871138570167695,[],2
6,12,0.1,16,"[763, 767, 798, 801, 806, 810, 811, 813, 833, 858, 877, 897, 901, 918, 921, 923]",256,42,3,704,62.13592233009708,[],2
6,12,0.1,16,"[763, 767, 798, 801, 806, 810, 811, 813, 833, 858, 877, 897, 901, 918, 921, 923]",256,43,0,704,62.13592233009708,[],2
6,12,0.1,15,"[929, 931, 939, 953, 959, 967, 991, 997, 1000, 1016, 1025, 1052, 1072, 1087, 1095]",271,44,0,719,63.45984112974404,[],2
7,12,0.1,1,[104],1,1,4,5,0.44130626654898497,[],2
7,12,0.1,1,[104],1,2,1,6,0.529567519858782,[],2
7,12,0.1,1,[104],1,3,3,9,0.7943512797881729,[],2
7,12,0.1,1,[104],1,4,7,16,1.412180052956752,[],2
7,12,0.1,1,[104],1,5,13,29,2.559576345984113,[],2
7,12,0.1,1,[104],1,6,26,55,4.854368932038835,[],2
7,12,0.1,1,[104],1,7,40,95,8.384819064430715,[],2
7,12,0.1,1,[104],1,8,42,137,12.09179170344219,[],2
7,12,0.1,1,[104],1,9,55,192,16.946160635481025,[],2
7,12,0.1,1,[104],1,10,61,253,22.330097087378643,[],2
7,12,0.1,1,[104],1,11,49,302,26.654898499558694,[],2
7,12,0.1,1,[104],1,12,28,330,29.126213592233007,[],2
7,12,0.1,1,[104],1,13,21,351,30.979699911738745,[],2
7,12,0.1,1,[104],1,14,7,358,31.597528684907328,[],2
7,12,0.1,1,[104],1,15,4,362,31.950573698146513,[],2
7,12,0.1,1,[104],1,16,1,363,32.038834951456316,[],2
7,12,0.1,1,[104],1,17,0,363,32.038834951456316,[],2
7,12,0.1,1,[182],2,18,0,364,32.12709620476611,[],2
7,12,0.1,1,[22],3,19,2,367,32.3918799646955,[],2
7,12,0.1,1,[22],3,20,0,367,32.3918799646955,[],2
7,12,0.1,1,[13],4,21,0,368,32.4801412180053,[],2
7,12,0.1,1,[433],5,22,0,369,32.568402471315096,[],2
7,12,0.1,1,[482],6,23,4,374,33.00970873786408,[],2
7,12,0.1,1,[482],6,24,8,382,33.71579876434245,[],2
7,12,0.1,1,[482],6,25,5,387,34.15710503089144,[],2
7,12,0.1,1,[482],6,26,4,391,34.510150044130626,[],2
7,12,0.1,1,[482],6,27,1,392,34.59841129744042,[],2
7,12,0.1,1,[482],6,28,1,393,34.68667255075022,[],2
7,12,0.1,1,[482],6,29,0,393,34.68667255075022,[],2
7,12,0.1,1,[453],7,30,0,394,34.77493380406001,[],2
7,12,0.1,1,[20],8,31,2,397,35.039717563989406,[],2
7,12,0.1,1,[20],8,32,5,402,35.48102383053839,[],2
7,12,0.1,1,[20],8,33,4,406,35.83406884377759,[],2
7,12,0.1,1,[20],8,34,1,407,35.92233009708738,[],2
7,12,0.1,1,[20],8,35,0,407,35.92233009708738,[],2
7,12,0.1,1,[553],9,36,0,408,36.01059135039718,[],2
7,12,0.1,1,[130],10,37,2,411,36.27537511032657,[],2
7,12,0.1,1,[130],10,38,2,413,36.45189761694616,[],2
7,12,0.1,1,[130],10,39,2,415,36.62842012356575,[],2
7,12,0.1,1,[130],10,40,0,415,36.62842012356575,[],2
7,12,0.1,1,[494],11,41,0,416,36.716681376875556,[],2
7,12,0.1,1,[29],12,42,1,418,36.89320388349515,[],2
7,12,0.1,1,[29],12,43,0,418,36.89320388349515,[],2
7,12,0.1,1,[79],13,44,0,419,36.98146513680494,[],2
7,12,0.1,1,[611],14,45,1,421,37.15798764342454,[],2
7,12,0.1,1,[611],14,46,2,423,37.33451015004413,[],2
7,12,0.1,1,[611],14,47,1,424,37.42277140335393,[],2
7,12,0.1,1,[611],14,48,0,424,37.42277140335393,[],2
7,12,0.1,1,[312],15,49,0,425,37.51103265666372,[],2
7,12,0.1,1,[1004],16,50,1,427,37.68755516328332,[],2
7,12,0.1,1,[1004],16,51,1,428,37.775816416593116,[],2
7,12,0.1,1,[1004],16,52,0,428,37.775816416593116,[],2
7,12,0.1,1,[188],17,53,0,429,37.86407766990291,[],2
7,12,0.1,1,[211],18,54,2,432,38.128861429832305,[],2
7,12,0.1,1,[211],18,55,3,435,38.39364518976169,[],2
7,12,0.1,1,[211],18,56,1,436,38.48190644307149,[],2
7,12,0.1,1,[211],18,57,0,436,38.48190644307149,[],2
7,12,0.1,1,[145],19,58,0,437,38.57016769638129,[],2
7,12,0.1,1,[268],20,59,1,439,38.74669020300088,[],2
7,12,0.1,1,[268],20,60,0,439,38.74669020300088,[],2
7,12,0.1,1,[157],21,61,0,440,38.83495145631068,[],2
7,12,0.1,1,[583],22,62,2,443,39.09973521624007,[],2
7,12,0.1,1,[583],22,63,1,444,39.187996469549866,[],2
7,12,0.1,1,[583],22,64,0,444,39.187996469549866,[],2
7,12,0.1,2,"[104, 22]",2,1,10,12,1.059135039717564,[],2
7,12,0.1,2,"[104, 22]",2,2,12,24,2.118270079435128,[],2
7,12,0.1,2,"[104, 22]",2,3,23,47,4.148278905560459,[],2
7,12,0.1,2,"[104, 22]",2,4,56,103,9.090909090909092,[],2
7,12,0.1,2,"[104, 22]",2,5,70,173,15.26919682259488,[],2
7,12,0.1,2,"[104, 22]",2,6,66,239,21.09443954104148,[],2
7,12,0.1,2,"[104, 22]",2,7,49,288,25.419240953221532,[],2
7,12,0.1,2,"[104, 22]",2,8,35,323,28.508384819064432,[],2
7,12,0.1,2,"[104, 22]",2,9,20,343,30.27360988526037,[],2
7,12,0.1,2,"[104, 22]",2,10,15,358,31.597528684907328,[],2
7,12,0.1,2,"[104, 22]",2,11,5,363,32.038834951456316,[],2
7,12,0.1,2,"[104, 22]",2,12,1,364,32.12709620476611,[],2
7,12,0.1,2,"[104, 22]",2,13,0,364,32.12709620476611,[],2
7,12,0.1,2,"[182, 433]",4,14,0,366,32.3036187113857,[],2
7,12,0.1,2,"[13, 453]",6,15,6,374,33.00970873786408,[],2
7,12,0.1,2,"[13, 453]",6,16,9,383,33.80406001765225,[],2
7,12,0.1,2,"[13, 453]",6,17,5,388,34.24536628420123,[],2
7,12,0.1,2,"[13, 453]",6,18,5,393,34.68667255075022,[],2
7,12,0.1,2,"[13, 453]",6,19,1,394,34.77493380406001,[],2
7,12,0.1,2,"[13, 453]",6,20,1,395,34.863195057369815,[],2
7,12,0.1,2,"[13, 453]",6,21,0,395,34.863195057369815,[],2
7,12,0.1,2,"[482, 20]",8,22,0,397,35.039717563989406,[],2
7,12,0.1,2,"[553, 494]",10,23,4,403,35.56928508384819,[],2
7,12,0.1,2,"[553, 494]",10,24,8,411,36.27537511032657,[],2
7,12,0.1,2,"[553, 494]",10,25,3,414,36.54015887025596,[],2
7,12,0.1,2,"[553, 494]",10,26,2,416,36.716681376875556,[],2
7,12,0.1,2,"[553, 494]",10,27,0,416,36.716681376875556,[],2
7,12,0.1,2,"[130, 29]",12,28,0,418,36.89320388349515,[],2
7,12,0.1,2,"[79, 611]",14,29,0,420,37.06972639011474,[],2
7,12,0.1,2,"[312, 1004]",16,30,3,425,37.51103265666372,[],2
7,12,0.1,2,"[312, 1004]",16,31,3,428,37.775816416593116,[],2
7,12,0.1,2,"[312, 1004]",16,32,0,428,37.775816416593116,[],2
7,12,0.1,2,"[188, 211]",18,33,0,430,37.95233892321271,[],2
7,12,0.1,2,"[145, 268]",20,34,3,435,38.39364518976169,[],2
7,12,0.1,2,"[145, 268]",20,35,3,438,38.658428949691086,[],2
7,12,0.1,2,"[145, 268]",20,36,1,439,38.74669020300088,[],2
7,12,0.1,2,"[145, 268]",20,37,0,439,38.74669020300088,[],2
7,12,0.1,2,"[157, 583]",22,38,0,441,38.92321270962047,[],2
7,12,0.1,2,"[724, 457]",24,39,2,445,39.27625772285966,[],2
7,12,0.1,2,"[724, 457]",24,40,4,449,39.62930273609885,[],2
7,12,0.1,2,"[724, 457]",24,41,0,449,39.62930273609885,[],2
7,12,0.1,2,"[847, 554]",26,42,0,451,39.80582524271845,[],2
7,12,0.1,2,"[217, 823]",28,43,1,454,40.07060900264784,[],2
7,12,0.1,2,"[217, 823]",28,44,1,455,40.15887025595764,[],2
7,12,0.1,2,"[217, 823]",28,45,2,457,40.33539276257723,[],2
7,12,0.1,2,"[217, 823]",28,46,0,457,40.33539276257723,[],2
7,12,0.1,2,"[366, 846]",30,47,0,459,40.51191526919683,[],2
7,12,0.1,2,"[848, 660]",32,48,3,464,40.95322153574581,[],2
7,12,0.1,2,"[848, 660]",32,49,4,468,41.30626654898499,[],2
7,12,0.1,2,"[848, 660]",32,50,1,469,41.394527802294796,[],2
7,12,0.1,2,"[848, 660]",32,51,0,469,41.394527802294796,[],2
7,12,0.1,2,"[835, 1068]",34,52,0,471,41.57105030891439,[],2
7,12,0.1,2,"[77, 185]",36,53,1,474,41.83583406884378,[],2
7,12,0.1,2,"[77, 185]",36,54,0,474,41.83583406884378,[],2
7,12,0.1,2,"[326, 446]",38,55,0,476,42.01235657546337,[],2
7,12,0.1,2,"[305, 417]",40,56,0,478,42.18887908208296,[],2
7,12,0.1,2,"[409, 311]",42,57,1,481,42.453662842012356,[],2
7,12,0.1,2,"[409, 311]",42,58,2,483,42.63018534863195,[],2
7,12,0.1,2,"[409, 311]",42,59,0,483,42.63018534863195,[],2
7,12,0.1,2,"[895, 485]",44,60,0,485,42.806707855251545,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,1,24,28,2.471315092674316,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,2,30,58,5.119152691968226,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,3,51,109,9.620476610767872,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,4,75,184,16.24007060900265,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,5,72,256,22.594880847308033,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,6,49,305,26.919682259488088,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,7,34,339,29.92056487202118,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,8,18,357,31.509267431597525,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,9,2,359,31.685789938217123,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,10,2,361,31.862312444836714,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,11,2,363,32.038834951456316,[],2
7,12,0.1,4,"[104, 22, 332, 15]",4,12,1,364,32.12709620476611,[],2
